age,age_group,job,salary,marital,education,targeted,default,balance,housing,loan,response,,,Marital,Response rate (%)
29,2,blue-collar,20000,single,secondary,yes,no,244,yes,no,0,,,,
57,5,retired,55000,married,secondary,yes,yes,32,yes,no,0,,,,
54,5,management,100000,married,tertiary,yes,no,284,yes,yes,0,,,,
34,3,management,100000,single,tertiary,no,no,178,yes,no,0,,,,
29,2,blue-collar,20000,single,secondary,yes,no,7531,no,no,0,,,,
45,4,admin.,50000,married,secondary,yes,no,72,yes,yes,0,,,,
33,3,admin.,50000,single,secondary,yes,no,5,yes,no,1,,,,
39,3,management,100000,single,tertiary,no,no,11971,yes,no,0,,,,
32,3,blue-collar,20000,single,secondary,yes,no,574,yes,no,0,,,,
30,3,admin.,50000,married,tertiary,yes,no,-750,no,no,0,,,,
35,3,self-employed,60000,married,secondary,yes,no,-56,yes,no,0,,,,
57,5,admin.,50000,married,secondary,yes,no,407,yes,yes,0,,,,
40,4,blue-collar,20000,married,secondary,yes,no,187,yes,no,0,,,,
26,2,student,4000,single,secondary,yes,no,372,yes,no,0,,,,
34,3,admin.,50000,single,secondary,yes,no,3160,no,no,0,,,,
45,4,blue-collar,20000,married,primary,yes,no,302,yes,no,0,,,,
44,4,blue-collar,20000,single,primary,yes,no,-234,yes,yes,0,,,,
40,4,management,100000,single,tertiary,no,no,269,yes,no,0,,,,
34,3,blue-collar,20000,married,primary,yes,no,72,yes,no,0,,,,
34,3,admin.,50000,married,secondary,yes,no,-297,yes,no,0,,,,
32,3,blue-collar,20000,married,secondary,yes,no,9714,yes,no,0,,,,
37,3,blue-collar,20000,married,primary,yes,no,2120,yes,no,1,,,,
46,4,services,70000,married,secondary,yes,no,-119,yes,no,0,,,,
30,3,self-employed,60000,married,secondary,yes,no,220,yes,yes,0,,,,
36,3,admin.,50000,married,secondary,yes,no,2278,yes,no,0,,,,
41,4,blue-collar,20000,married,secondary,yes,no,780,yes,no,0,,,,
41,4,services,70000,divorced,secondary,yes,no,5745,yes,yes,0,,,,
45,4,services,70000,single,secondary,yes,no,1378,yes,no,0,,,,
55,5,technician,60000,divorced,tertiary,no,no,525,yes,no,0,,,,
37,3,blue-collar,20000,divorced,secondary,yes,no,625,yes,no,0,,,,
34,3,management,100000,single,tertiary,no,no,1012,yes,yes,0,,,,
25,2,entrepreneur,120000,single,tertiary,no,no,16874,yes,yes,0,,,,
29,2,admin.,50000,married,secondary,yes,no,252,yes,no,0,,,,
38,3,management,100000,married,secondary,yes,no,341,no,no,0,,,,
33,3,services,70000,single,secondary,yes,no,239,yes,no,0,,,,
40,4,admin.,50000,divorced,secondary,yes,no,952,yes,no,0,,,,
43,4,blue-collar,20000,married,primary,yes,no,-67,yes,no,0,,,,
39,3,admin.,50000,married,secondary,yes,no,8,yes,no,0,,,,
23,2,blue-collar,20000,married,primary,yes,no,531,yes,no,0,,,,
27,2,admin.,50000,married,secondary,yes,no,1417,yes,no,0,,,,
55,5,blue-collar,20000,married,primary,yes,no,135,yes,no,0,,,,
29,2,technician,60000,single,secondary,yes,no,-219,yes,no,0,,,,
40,4,admin.,50000,single,secondary,yes,no,1112,yes,no,0,,,,
51,5,management,100000,single,tertiary,no,no,297,yes,no,1,,,,
46,4,blue-collar,20000,married,primary,yes,no,494,yes,no,0,,,,
34,3,entrepreneur,120000,married,secondary,yes,no,183,yes,no,0,,,,
39,3,blue-collar,20000,married,secondary,yes,no,11854,yes,no,0,,,,
34,3,services,70000,divorced,secondary,yes,no,89,yes,no,1,,,,
50,5,self-employed,60000,married,secondary,yes,no,358,yes,yes,0,,,,
45,4,blue-collar,20000,married,primary,yes,no,1945,yes,no,0,,,,
35,3,technician,60000,single,tertiary,no,no,13460,yes,no,1,,,,
26,2,student,4000,single,primary,yes,no,177,yes,no,0,,,,
39,3,technician,60000,single,secondary,yes,no,-529,yes,no,0,,,,
42,4,blue-collar,20000,married,primary,yes,no,686,yes,no,0,,,,
34,3,technician,60000,married,tertiary,yes,no,11752,yes,no,0,,,,
33,3,blue-collar,20000,single,primary,yes,no,-104,yes,no,0,,,,
28,2,blue-collar,20000,single,primary,yes,no,1518,yes,no,0,,,,
29,2,management,100000,single,tertiary,no,no,1273,yes,no,0,,,,
31,3,admin.,50000,single,secondary,yes,no,320,yes,no,0,,,,
44,4,management,100000,single,secondary,yes,no,3684,yes,no,0,,,,
47,4,services,70000,married,secondary,yes,no,223,no,no,0,,,,
26,2,self-employed,60000,married,secondary,yes,no,492,yes,yes,0,,,,
27,2,admin.,50000,single,tertiary,no,no,3672,yes,no,0,,,,
43,4,blue-collar,20000,married,primary,yes,no,46,yes,no,0,,,,
59,5,blue-collar,20000,married,secondary,yes,no,437,yes,no,0,,,,
56,5,blue-collar,20000,married,primary,yes,no,827,yes,no,1,,,,
26,2,blue-collar,20000,single,secondary,yes,no,474,yes,no,0,,,,
28,2,student,4000,married,tertiary,yes,no,327,yes,no,0,,,,
34,3,services,70000,married,secondary,yes,no,190,yes,no,0,,,,
30,3,technician,60000,married,secondary,yes,no,3123,yes,no,0,,,,
27,2,student,4000,single,tertiary,no,no,4869,yes,no,0,,,,
33,3,technician,60000,single,secondary,yes,no,930,yes,no,0,,,,
42,4,blue-collar,20000,married,primary,yes,no,-336,yes,no,0,,,,
33,3,admin.,50000,single,primary,yes,no,-258,yes,no,0,,,,
33,3,blue-collar,20000,married,secondary,yes,no,-63,yes,no,0,,,,
32,3,self-employed,60000,married,secondary,yes,no,329,yes,no,0,,,,
42,4,technician,60000,married,tertiary,yes,no,-378,yes,yes,0,,,,
33,3,blue-collar,20000,single,primary,yes,no,577,yes,no,0,,,,
35,3,blue-collar,20000,married,secondary,yes,no,205,yes,yes,1,,,,
35,3,management,100000,married,tertiary,yes,yes,-10,yes,no,0,,,,
38,3,admin.,50000,married,secondary,yes,no,1949,yes,no,0,,,,
32,3,management,100000,single,tertiary,no,no,6542,yes,no,1,,,,
31,3,management,100000,married,tertiary,yes,no,1010,yes,no,0,,,,
38,3,entrepreneur,120000,married,secondary,yes,no,157,no,yes,0,,,,
24,2,blue-collar,20000,single,secondary,yes,no,1690,yes,yes,0,,,,
32,3,blue-collar,20000,single,secondary,yes,no,217,yes,no,1,,,,
33,3,management,100000,married,tertiary,yes,no,5792,yes,no,0,,,,
37,3,blue-collar,20000,married,secondary,yes,no,2016,yes,yes,0,,,,
33,3,admin.,50000,single,tertiary,no,no,701,yes,no,0,,,,
60,6,management,100000,divorced,tertiary,no,no,-4057,yes,no,0,,,,
38,3,blue-collar,20000,married,primary,yes,no,1428,yes,no,0,,,,
26,2,services,70000,married,secondary,yes,no,0,yes,no,0,,,,
32,3,management,100000,married,tertiary,yes,no,91,no,no,0,,,,
54,5,blue-collar,20000,married,secondary,yes,no,1777,yes,no,0,,,,
56,5,services,70000,married,secondary,yes,no,6503,yes,yes,0,,,,
38,3,technician,60000,married,secondary,yes,no,525,yes,yes,0,,,,
52,5,admin.,50000,married,secondary,yes,no,2323,yes,no,0,,,,
38,3,management,100000,divorced,tertiary,no,no,4335,yes,no,0,,,,
34,3,technician,60000,married,tertiary,yes,no,3743,yes,no,1,,,,
40,4,blue-collar,20000,single,primary,yes,no,-21,no,no,0,,,,
34,3,blue-collar,20000,single,tertiary,no,no,-303,yes,no,0,,,,
51,5,technician,60000,married,secondary,yes,no,614,yes,no,0,,,,
47,4,blue-collar,20000,single,primary,yes,no,159,yes,no,0,,,,
57,5,blue-collar,20000,married,secondary,yes,no,1521,yes,yes,0,,,,
22,2,services,70000,single,secondary,yes,no,250,yes,no,0,,,,
39,3,services,70000,married,secondary,yes,no,117,yes,no,1,,,,
28,2,blue-collar,20000,single,secondary,yes,no,171,yes,no,0,,,,
24,2,blue-collar,20000,single,secondary,yes,no,6,yes,no,0,,,,
25,2,services,70000,single,secondary,yes,no,-141,yes,no,0,,,,
59,5,blue-collar,20000,married,secondary,yes,no,32,yes,no,0,,,,
37,3,blue-collar,20000,married,secondary,yes,no,91,yes,no,0,,,,
36,3,blue-collar,20000,married,primary,yes,no,0,yes,no,0,,,,
29,2,blue-collar,20000,married,secondary,yes,no,-493,yes,no,1,,,,
29,2,services,70000,single,secondary,yes,no,-79,yes,yes,0,,,,
28,2,admin.,50000,single,secondary,yes,no,3029,yes,no,0,,,,
35,3,blue-collar,20000,married,secondary,yes,no,3181,yes,no,0,,,,
48,4,services,70000,divorced,secondary,yes,no,142,yes,no,0,,,,
29,2,technician,60000,single,secondary,yes,no,-2,yes,yes,0,,,,
37,3,housemaid,16000,single,secondary,yes,no,465,yes,no,1,,,,
35,3,management,100000,single,tertiary,no,no,13,yes,no,0,,,,
28,2,admin.,50000,married,secondary,yes,no,788,yes,no,0,,,,
37,3,housemaid,16000,married,primary,yes,no,254,yes,no,0,,,,
33,3,management,100000,single,tertiary,no,no,62,yes,no,1,,,,
34,3,admin.,50000,married,secondary,yes,no,95,yes,no,0,,,,
29,2,services,70000,single,secondary,yes,no,23,yes,yes,0,,,,
27,2,services,70000,single,secondary,yes,no,504,yes,no,0,,,,
25,2,services,70000,married,secondary,yes,no,4522,yes,no,0,,,,
47,4,technician,60000,divorced,secondary,yes,no,22,no,no,0,,,,
28,2,technician,60000,single,secondary,yes,no,1589,yes,no,0,,,,
54,5,blue-collar,20000,divorced,secondary,yes,no,244,yes,yes,0,,,,
54,5,management,100000,divorced,tertiary,no,no,0,yes,no,0,,,,
37,3,blue-collar,20000,single,tertiary,no,no,481,no,no,0,,,,
23,2,housemaid,16000,single,primary,yes,no,93,yes,no,0,,,,
34,3,blue-collar,20000,married,primary,yes,no,-703,yes,no,0,,,,
49,4,blue-collar,20000,married,primary,yes,no,490,yes,no,0,,,,
26,2,admin.,50000,single,secondary,yes,no,141,yes,no,0,,,,
54,5,self-employed,60000,divorced,primary,yes,no,4382,yes,no,0,,,,
30,3,blue-collar,20000,married,secondary,yes,no,-28,yes,no,0,,,,
32,3,blue-collar,20000,married,secondary,yes,no,36,yes,no,0,,,,
27,2,admin.,50000,married,secondary,yes,no,0,yes,yes,0,,,,
37,3,blue-collar,20000,divorced,secondary,yes,no,333,yes,no,0,,,,
33,3,blue-collar,20000,married,secondary,yes,no,523,yes,no,0,,,,
35,3,blue-collar,20000,married,primary,yes,no,2281,yes,no,0,,,,
28,2,blue-collar,20000,single,secondary,yes,no,2486,yes,no,0,,,,
30,3,management,100000,married,tertiary,yes,no,1022,yes,no,0,,,,
48,4,blue-collar,20000,married,primary,yes,no,750,yes,no,0,,,,
44,4,admin.,50000,married,secondary,yes,no,-314,no,no,0,,,,
34,3,blue-collar,20000,married,primary,yes,no,428,yes,no,0,,,,
29,2,services,70000,single,secondary,yes,no,9,yes,no,0,,,,
30,3,admin.,50000,single,secondary,yes,no,127,yes,no,0,,,,
38,3,technician,60000,divorced,secondary,yes,no,1559,yes,no,0,,,,
31,3,blue-collar,20000,single,secondary,yes,no,512,yes,no,0,,,,
32,3,services,70000,married,secondary,yes,no,1977,yes,yes,0,,,,
32,3,blue-collar,20000,married,primary,yes,no,-283,yes,no,0,,,,
33,3,services,70000,married,secondary,yes,no,2533,yes,no,0,,,,
35,3,blue-collar,20000,married,secondary,yes,no,305,yes,no,0,,,,
30,3,services,70000,single,secondary,yes,no,0,yes,no,0,,,,
31,3,blue-collar,20000,married,primary,yes,no,54,yes,no,0,,,,
44,4,admin.,50000,married,secondary,yes,no,185,yes,no,0,,,,
57,5,housemaid,16000,married,primary,yes,no,151,yes,no,0,,,,
23,2,entrepreneur,120000,single,secondary,yes,no,1128,yes,no,0,,,,
28,2,technician,60000,married,secondary,yes,no,1944,yes,no,0,,,,
31,3,admin.,50000,divorced,secondary,yes,no,11,yes,no,0,,,,
37,3,admin.,50000,single,secondary,yes,no,31,yes,no,0,,,,
48,4,blue-collar,20000,married,secondary,yes,no,5089,yes,no,0,,,,
31,3,services,70000,divorced,secondary,yes,no,39,yes,no,0,,,,
31,3,technician,60000,single,secondary,yes,no,1447,yes,no,0,,,,
40,4,admin.,50000,single,secondary,yes,no,2040,yes,no,1,,,,
40,4,services,70000,married,secondary,yes,no,191,yes,no,0,,,,
23,2,student,4000,married,tertiary,yes,yes,-230,yes,no,0,,,,
23,2,blue-collar,20000,single,secondary,yes,no,39,yes,no,0,,,,
32,3,blue-collar,20000,married,tertiary,yes,no,143,yes,yes,0,,,,
36,3,admin.,50000,single,secondary,yes,no,507,yes,no,0,,,,
24,2,blue-collar,20000,single,primary,yes,no,2129,yes,yes,0,,,,
24,2,technician,60000,single,secondary,yes,yes,-1329,yes,no,0,,,,
32,3,technician,60000,single,secondary,yes,no,483,yes,yes,0,,,,
30,3,technician,60000,married,secondary,yes,no,769,yes,no,0,,,,
54,5,blue-collar,20000,divorced,primary,yes,no,215,yes,no,0,,,,
29,2,blue-collar,20000,married,secondary,yes,no,-95,yes,no,0,,,,
27,2,admin.,50000,single,secondary,yes,no,0,yes,no,0,,,,
33,3,technician,60000,married,secondary,yes,no,1844,yes,yes,0,,,,
36,3,entrepreneur,120000,single,tertiary,no,no,145,yes,no,0,,,,
28,2,student,4000,single,secondary,yes,no,404,yes,no,0,,,,
35,3,management,100000,single,tertiary,no,no,331,yes,no,0,,,,
31,3,blue-collar,20000,married,primary,yes,no,263,yes,no,0,,,,
23,2,services,70000,single,secondary,yes,no,-229,yes,yes,0,,,,
23,2,admin.,50000,married,secondary,yes,no,349,yes,no,0,,,,
24,2,technician,60000,single,secondary,yes,no,-232,yes,no,0,,,,
28,2,blue-collar,20000,married,primary,yes,no,3267,yes,yes,0,,,,
34,3,blue-collar,20000,single,primary,yes,no,464,yes,no,0,,,,
31,3,admin.,50000,single,secondary,yes,no,-449,yes,no,0,,,,
28,2,services,70000,single,secondary,yes,no,1636,yes,no,0,,,,
32,3,management,100000,married,tertiary,yes,no,477,yes,no,0,,,,
50,5,entrepreneur,120000,married,tertiary,yes,no,433,yes,no,0,,,,
24,2,technician,60000,single,secondary,yes,no,81,yes,no,0,,,,
27,2,management,100000,single,tertiary,no,no,3347,no,no,0,,,,
33,3,services,70000,married,secondary,yes,no,7,yes,yes,0,,,,
22,2,services,70000,single,secondary,yes,no,344,yes,no,1,,,,
34,3,blue-collar,20000,married,primary,yes,no,3868,yes,no,0,,,,
32,3,blue-collar,20000,single,secondary,yes,no,33,yes,no,0,,,,
32,3,management,100000,single,tertiary,no,no,347,yes,no,0,,,,
32,3,services,70000,single,secondary,yes,no,545,yes,no,0,,,,
36,3,management,100000,single,tertiary,no,no,10773,yes,no,0,,,,
33,3,management,100000,single,tertiary,no,no,2667,yes,no,0,,,,
43,4,blue-collar,20000,married,primary,yes,no,714,yes,no,0,,,,
26,2,blue-collar,20000,single,secondary,yes,no,384,yes,no,0,,,,
24,2,services,70000,single,secondary,yes,no,-92,yes,no,0,,,,
41,4,blue-collar,20000,married,primary,yes,no,-75,yes,no,0,,,,
32,3,technician,60000,single,secondary,yes,no,230,yes,no,1,,,,
32,3,self-employed,60000,married,secondary,yes,no,-33,yes,no,0,,,,
31,3,technician,60000,single,secondary,yes,no,-348,yes,no,0,,,,
26,2,technician,60000,single,secondary,yes,no,3519,yes,no,0,,,,
35,3,blue-collar,20000,married,secondary,yes,no,1312,yes,no,0,,,,
25,2,admin.,50000,single,secondary,yes,no,845,yes,no,0,,,,
30,3,admin.,50000,single,secondary,yes,no,1450,yes,no,0,,,,
37,3,blue-collar,20000,single,secondary,yes,no,6281,yes,no,0,,,,
27,2,services,70000,married,secondary,yes,no,54,yes,no,0,,,,
33,3,services,70000,married,secondary,yes,no,-52,yes,no,0,,,,
36,3,entrepreneur,120000,married,secondary,yes,no,1163,yes,no,0,,,,
29,2,admin.,50000,single,secondary,yes,no,543,yes,yes,0,,,,
41,4,services,70000,married,primary,yes,no,4903,yes,no,0,,,,
56,5,management,100000,divorced,tertiary,no,no,2959,yes,no,0,,,,
33,3,admin.,50000,single,secondary,yes,no,1277,yes,no,1,,,,
32,3,services,70000,single,tertiary,no,no,748,yes,no,0,,,,
33,3,entrepreneur,120000,married,tertiary,yes,no,964,yes,no,0,,,,
30,3,technician,60000,single,secondary,yes,no,120,yes,no,0,,,,
33,3,blue-collar,20000,married,secondary,yes,no,4996,yes,no,0,,,,
35,3,blue-collar,20000,married,primary,yes,no,2490,yes,no,0,,,,
33,3,blue-collar,20000,married,secondary,yes,no,1219,yes,no,0,,,,
26,2,management,100000,single,tertiary,no,yes,-130,yes,no,0,,,,
48,4,management,100000,single,tertiary,no,no,336,yes,no,0,,,,
31,3,blue-collar,20000,married,primary,yes,no,1654,yes,no,0,,,,
27,2,blue-collar,20000,single,primary,yes,no,-579,yes,no,0,,,,
43,4,blue-collar,20000,married,secondary,yes,no,95,yes,no,0,,,,
26,2,student,4000,single,tertiary,no,no,251,yes,no,0,,,,
37,3,admin.,50000,divorced,unknown,no,no,471,yes,no,0,,,,
31,3,technician,60000,married,tertiary,yes,no,4575,yes,no,0,,,,
28,2,management,100000,single,tertiary,no,no,788,yes,yes,0,,,,
31,3,management,100000,single,tertiary,no,no,62,yes,no,0,,,,
32,3,admin.,50000,single,secondary,yes,no,396,yes,no,0,,,,
33,3,admin.,50000,single,secondary,yes,no,2717,yes,no,0,,,,
24,2,services,70000,single,secondary,yes,no,258,yes,no,0,,,,
29,2,blue-collar,20000,married,secondary,yes,no,104,yes,no,1,,,,
43,4,management,100000,single,tertiary,no,no,776,no,no,0,,,,
34,3,self-employed,60000,single,secondary,yes,no,55,yes,no,0,,,,
40,4,blue-collar,20000,married,primary,yes,no,2502,yes,no,0,,,,
23,2,student,4000,single,secondary,yes,no,1029,yes,no,0,,,,
35,3,blue-collar,20000,married,primary,yes,no,1749,yes,no,0,,,,
44,4,management,100000,divorced,secondary,yes,no,5757,yes,no,0,,,,
37,3,admin.,50000,divorced,secondary,yes,no,5768,yes,no,0,,,,
53,5,services,70000,single,secondary,yes,no,1162,yes,no,0,,,,
43,4,entrepreneur,120000,married,secondary,yes,no,-480,yes,yes,0,,,,
33,3,admin.,50000,single,secondary,yes,no,2557,yes,no,0,,,,
29,2,technician,60000,single,secondary,yes,no,534,yes,no,0,,,,
42,4,blue-collar,20000,single,unknown,no,no,961,yes,no,0,,,,
23,2,services,70000,single,secondary,yes,no,250,yes,no,0,,,,
44,4,entrepreneur,120000,married,primary,yes,no,1434,yes,no,0,,,,
29,2,management,100000,single,tertiary,no,no,4210,yes,no,0,,,,
40,4,entrepreneur,120000,married,secondary,yes,no,285,no,no,0,,,,
29,2,blue-collar,20000,married,primary,yes,no,248,yes,no,0,,,,
32,3,blue-collar,20000,single,secondary,yes,no,218,yes,no,0,,,,
33,3,management,100000,married,secondary,yes,no,588,yes,no,0,,,,
58,5,blue-collar,20000,married,secondary,yes,no,1075,yes,no,0,,,,
44,4,blue-collar,20000,single,primary,yes,no,343,yes,yes,0,,,,
27,2,blue-collar,20000,married,secondary,yes,no,30,no,yes,0,,,,
29,2,technician,60000,single,secondary,yes,no,706,yes,no,1,,,,
42,4,blue-collar,20000,married,secondary,yes,no,429,yes,no,0,,,,
25,2,blue-collar,20000,single,secondary,yes,no,764,yes,no,0,,,,
31,3,blue-collar,20000,married,primary,yes,no,224,yes,no,0,,,,
27,2,management,100000,single,secondary,yes,no,565,yes,no,0,,,,
26,2,self-employed,60000,single,tertiary,no,no,16563,yes,no,0,,,,
33,3,blue-collar,20000,single,secondary,yes,no,-320,no,no,0,,,,
37,3,blue-collar,20000,married,secondary,yes,no,-100,yes,no,0,,,,
27,2,blue-collar,20000,single,primary,yes,no,5,yes,no,0,,,,
24,2,blue-collar,20000,single,secondary,yes,no,174,yes,yes,1,,,,
31,3,management,100000,single,secondary,yes,no,360,yes,no,1,,,,
29,2,admin.,50000,single,secondary,yes,no,305,yes,no,0,,,,
24,2,technician,60000,single,secondary,yes,no,135,yes,yes,0,,,,
32,3,services,70000,single,secondary,yes,yes,687,yes,no,0,,,,
31,3,blue-collar,20000,single,secondary,yes,no,239,yes,no,1,,,,
28,2,admin.,50000,single,secondary,yes,no,2290,yes,no,1,,,,
32,3,technician,60000,single,tertiary,no,no,-770,yes,no,1,,,,
41,4,admin.,50000,divorced,secondary,yes,no,1967,yes,no,0,,,,
38,3,blue-collar,20000,single,primary,yes,no,378,yes,no,0,,,,
30,3,technician,60000,married,secondary,yes,no,1211,yes,no,0,,,,
24,2,admin.,50000,single,secondary,yes,no,120,yes,no,0,,,,
25,2,blue-collar,20000,married,secondary,yes,no,148,yes,no,0,,,,
24,2,services,70000,single,secondary,yes,no,414,yes,no,1,,,,
31,3,blue-collar,20000,married,secondary,yes,no,255,yes,yes,0,,,,
29,2,housemaid,16000,married,tertiary,yes,no,96,yes,no,0,,,,
27,2,technician,60000,married,secondary,yes,no,876,yes,no,0,,,,
43,4,blue-collar,20000,married,primary,yes,no,249,yes,no,0,,,,
30,3,blue-collar,20000,single,secondary,yes,no,3950,yes,no,0,,,,
41,4,blue-collar,20000,divorced,primary,yes,no,-129,yes,no,0,,,,
44,4,admin.,50000,married,secondary,yes,no,1042,yes,no,0,,,,
44,4,blue-collar,20000,married,primary,yes,no,401,yes,no,0,,,,
36,3,management,100000,single,tertiary,no,no,1496,yes,no,0,,,,
31,3,management,100000,married,tertiary,yes,no,301,yes,no,0,,,,
26,2,blue-collar,20000,married,secondary,yes,no,160,yes,no,0,,,,
26,2,blue-collar,20000,single,secondary,yes,no,330,yes,no,0,,,,
33,3,blue-collar,20000,married,primary,yes,no,80,yes,no,0,,,,
47,4,technician,60000,married,secondary,yes,no,179,yes,no,0,,,,
57,5,admin.,50000,married,secondary,yes,no,403,yes,no,1,,,,
32,3,admin.,50000,single,secondary,yes,no,211,yes,no,0,,,,
29,2,technician,60000,single,secondary,yes,no,1856,yes,yes,0,,,,
30,3,services,70000,single,secondary,yes,no,438,yes,no,0,,,,
44,4,blue-collar,20000,married,secondary,yes,no,2979,yes,no,0,,,,
23,2,services,70000,single,secondary,yes,no,495,yes,yes,0,,,,
27,2,blue-collar,20000,single,secondary,yes,no,513,yes,yes,1,,,,
31,3,admin.,50000,single,tertiary,no,no,493,yes,no,0,,,,
30,3,services,70000,single,secondary,yes,no,631,yes,no,0,,,,
28,2,admin.,50000,single,secondary,yes,no,-36,yes,no,0,,,,
28,2,services,70000,single,secondary,yes,no,290,yes,no,0,,,,
32,3,management,100000,single,tertiary,no,no,7290,yes,no,1,,,,
40,4,blue-collar,20000,married,unknown,no,no,247,yes,no,0,,,,
